index,1,73,74,39,4,33,34,35,22,19,80,81,97
473,Chhattisgarh,48.6,82.7,80.7,60.3,35.8,33.6,17.0,96.9,95.5,72.8,88.8,73.1
474,Uttar Pradesh,50.4,77.8,73.3,44.0,39.7,32.6,19.4,89.4,84.7,74.3,99.5,74.9
475,Bihar,30.3,63.9,63.0,64.0,36.7,30.8,18.2,86.4,78.4,47.7,99.8,70.9
476,Karnataka,67.5,76.1,73.3,64.8,39.8,40.7,23.2,85.0,81.2,53.0,94.0,54.3
477,Chhattisgarh,76.1,90.5,84.5,55.5,27.6,31.0,19.4,95.1,92.6,79.2,98.8,80.6
478,Bihar,17.4,77.7,71.2,72.3,41.3,51.7,36.6,97.2,77.2,45.5,99.8,63.2
479,Tamil Nadu,94.9,88.1,94.0,67.2,23.9,20.5,12.4,97.1,88.5,53.8,98.4,75.4
480,Punjab,65.2,83.9,79.4,63.7,15.1,15.3,9.1,84.5,79.3,84.0,98.5,86.6
481,Assam,67.0,81.4,85.4,75.1,38.7,33.2,15.5,83.3,79.4,80.4,85.9,85.1
482,Gujarat,92.6,87.0,85.9,47.0,35.3,30.6,23.7,80.5,65.8,73.3,97.8,77.2
483,Uttar Pradesh,34.3,52.4,54.5,52.6,52.1,38.0,14.4,70.3,65.2,44.2,100.0,38.8
484,Assam,46.7,55.7,60.5,58.8,40.9,31.1,23.2,66.6,52.9,76.7,44.7,73.9
485,Karnataka,90.1,95.5,95.1,42.9,24.3,16.7,11.8,100.0,96.9,86.7,98.4,78.3
486,Jammu And Kashmir,80.4,88.4,87.0,83.7,18.5,20.1,25.9,93.2,88.9,78.4,97.2,64.0
487,Telangana,69.6,90.6,90.1,56.1,33.4,25.0,12.0,89.0,79.9,86.2,99.9,79.5
488,Madhya Pradesh,74.6,92.6,93.3,55.9,28.7,24.9,21.2,90.1,86.1,90.0,98.9,80.3
489,Madhya Pradesh,64.9,84.2,80.8,66.0,40.0,29.6,10.1,85.1,80.0,62.7,97.1,65.5
490,Himachal Pradesh,85.3,91.6,91.2,51.9,27.1,14.9,15.5,96.5,98.3,87.3,97.3,93.4
491,Jammu And Kashmir,96.2,95.0,93.7,82.0,22.4,20.2,15.3,97.0,91.8,91.6,98.0,76.6
492,Odisha,57.1,75.4,72.3,68.2,36.2,37.1,23.8,94.0,88.1,47.6,92.9,64.6
493,Assam,46.5,56.5,58.1,67.8,42.7,41.0,27.1,87.2,69.2,76.6,76.2,69.2
494,Jharkhand,39.3,54.9,57.1,74.1,38.2,44.9,27.8,86.4,84.9,41.5,92.6,51.8
495,Delhi,50.6,68.9,73.4,47.7,25.0,17.4,8.9,88.7,70.9,70.2,99.3,80.0
496,Odisha,87.8,93.1,93.6,59.9,29.6,34.5,26.0,100.0,100.0,66.7,94.2,76.1
497,Bihar,31.7,72.3,74.7,60.4,46.7,45.8,26.9,95.0,90.2,38.2,96.3,55.7
498,Goa,91.3,93.1,95.9,46.2,24.2,25.8,17.7,92.2,85.5,87.7,98.1,92.4
499,Punjab,65.2,82.5,77.3,66.0,22.1,12.4,5.9,79.7,74.4,84.6,99.9,82.4
500,Maharashtra,79.0,87.5,90.1,66.1,31.3,33.9,28.4,94.9,89.5,81.8,92.0,89.1
501,Tripura,24.6,44.5,46.7,72.9,31.8,32.0,19.3,83.6,63.0,61.8,78.6,76.4
502,Jharkhand,42.1,61.3,61.0,63.8,31.9,34.3,27.8,84.4,71.6,59.2,87.6,53.4
503,Jharkhand,40.9,78.0,75.8,66.7,35.3,35.3,23.5,94.7,84.9,64.2,76.7,71.0
504,Bihar,21.7,43.7,41.8,64.4,49.1,37.9,16.8,77.0,74.1,48.3,99.9,50.2
505,Tamil Nadu,92.2,90.1,92.6,61.6,29.1,22.3,15.9,94.9,92.5,57.4,100.0,81.1
506,Odisha,95.4,96.5,94.0,64.2,32.7,37.6,25.5,97.8,95.8,66.3,92.9,68.1
507,Rajasthan,69.9,94.0,95.9,70.2,44.6,38.7,17.3,93.5,84.4,40.8,95.6,53.1
508,Punjab,76.0,95.5,93.6,59.7,30.0,18.2,7.1,90.8,87.5,87.6,99.7,86.9
509,Manipur,38.8,44.9,44.8,20.6,27.1,16.0,11.6,53.2,49.8,81.4,50.9,86.9
510,Punjab,48.2,78.7,81.3,59.4,23.0,23.8,15.4,87.3,69.1,88.4,99.1,69.2
511,Assam,56.5,59.7,63.0,68.8,42.7,39.7,19.5,89.3,77.9,77.1,92.1,71.5
512,Assam,65.7,73.5,83.5,74.7,26.3,25.5,19.2,87.5,79.7,73.1,93.7,75.1
513,Assam,51.3,63.9,68.4,54.3,39.3,28.4,12.7,59.3,60.9,63.1,99.9,83.2
514,Maharashtra,73.4,96.7,98.2,36.0,30.8,32.0,27.7,89.0,89.7,87.9,73.2,92.1
515,Haryana,48.1,87.7,87.6,77.6,22.1,22.2,15.7,81.8,68.4,84.5,99.7,85.4
516,Maharashtra,68.6,84.2,95.2,58.6,30.7,32.7,31.4,67.7,66.2,79.6,96.9,89.0
517,Odisha,56.6,87.6,86.9,57.3,24.4,22.6,15.0,100.0,94.1,70.9,98.5,73.8
518,Bihar,25.1,72.5,75.4,65.5,47.4,43.5,24.3,92.5,90.7,44.4,99.2,59.4
519,Karnataka,50.7,80.7,79.5,55.3,49.1,45.8,23.1,90.3,84.8,58.8,96.0,59.8
520,Karnataka,85.2,98.0,95.5,50.5,45.2,40.4,16.5,96.1,89.1,79.3,87.9,81.8
521,Rajasthan,45.0,73.9,75.2,51.2,27.1,23.4,16.5,88.1,79.1,80.2,98.2,63.9
522,Manipur,93.4,90.8,91.7,25.0,15.6,10.2,9.3,88.5,76.0,58.7,89.1,92.5
523,Rajasthan,69.5,91.1,91.3,72.2,30.7,31.2,16.4,93.7,88.9,54.1,93.6,60.6
524,Uttar Pradesh,62.0,84.8,85.3,59.8,28.2,23.4,17.1,82.0,73.2,84.5,99.1,80.1
525,Uttar Pradesh,43.2,80.0,75.7,53.8,25.4,30.3,21.2,76.7,73.2,75.1,99.8,72.0
526,Tamil Nadu,93.5,98.4,99.3,56.0,21.5,23.1,15.3,87.47797252747252,80.58622527472527,75.9,99.8,87.1
527,Rajasthan,72.3,89.7,91.0,56.9,34.0,38.1,29.0,90.6,83.9,62.1,92.4,54.3
528,The Dadra And Nagar Haveli And Daman And Diu,70.5,89.5,87.6,63.0,30.0,29.3,25.2,82.8,83.9,67.1,96.0,85.9
529,Rajasthan,53.1,83.4,84.8,61.7,24.2,21.3,19.8,93.5,88.3,83.8,97.8,68.2
530,West Bengal,70.1,60.9,69.4,63.6,44.8,32.0,16.0,88.5,88.4,63.8,99.8,65.4
531,Tamil Nadu,95.7,96.4,91.9,60.7,33.6,36.3,18.4,93.9,89.1,63.6,99.4,78.2
532,Telangana,72.7,89.1,89.6,64.9,32.5,36.7,31.8,96.9,87.9,65.6,95.1,58.9
533,West Bengal,71.2,89.4,89.9,68.2,26.1,25.1,17.6,95.0,92.6,78.4,98.2,76.2
534,Telangana,62.6,84.9,85.5,61.2,42.6,33.0,17.8,96.5,89.4,73.7,99.6,59.6
535,Uttar Pradesh,33.8,75.5,71.2,52.7,30.6,27.5,12.4,82.5,71.2,64.4,100.0,73.8
536,Maharashtra,76.6,90.9,92.9,45.0,31.7,41.2,24.9,93.8,87.6,79.5,90.0,86.2
537,Assam,56.0,65.0,70.9,76.6,41.2,34.0,17.0,91.9,78.3,68.9,89.8,74.8
538,Uttar Pradesh,34.0,74.2,67.9,54.8,40.2,36.8,18.3,79.1,70.7,59.6,98.3,58.6
539,Puducherry,79.8,97.1,96.3,44.8,25.0,18.7,12.4,93.3,81.5,84.1,100.0,82.2
540,Meghalaya,25.5,59.9,57.5,55.7,39.7,26.5,20.1,83.3,76.6,83.9,67.0,86.7
541,Chhattisgarh,49.3,76.7,70.7,70.5,34.7,27.9,14.7,83.9,72.2,73.3,82.2,73.2
542,Uttar Pradesh,39.7,67.0,62.8,61.1,44.5,33.0,22.3,79.0,67.9,55.7,99.9,55.0
543,Punjab,59.7,92.9,90.0,50.4,19.3,12.4,11.5,95.4,92.9,89.7,99.9,91.3
544,Gujarat,73.8,87.6,85.1,87.7,47.1,47.2,29.0,88.1,81.8,56.3,98.5,71.9
545,Chhattisgarh,65.6,88.4,86.7,63.1,32.2,32.3,21.7,85.8,86.8,84.0,99.7,79.6
546,Bihar,21.6,58.6,60.9,64.3,37.8,35.6,21.0,81.0,72.9,62.2,99.1,62.3
547,Jharkhand,34.9,58.8,61.5,74.2,60.6,62.4,30.5,92.1,90.0,37.7,79.3,47.8
548,Tripura,61.2,87.7,88.7,64.9,30.3,21.2,11.7,94.1,88.4,80.2,98.5,86.2
549,Haryana,63.8,90.5,89.7,71.8,25.9,20.5,9.3,90.2,83.5,86.4,99.7,86.0
550,Gujarat,65.9,90.7,88.7,74.3,42.3,39.9,20.1,93.2,84.9,85.6,99.5,84.6
551,Manipur,87.1,85.4,81.0,36.0,18.4,14.4,11.7,81.9,79.0,59.5,90.2,90.0
552,Assam,59.4,62.0,65.3,65.1,38.9,32.4,19.4,67.3,67.2,66.1,96.1,78.4
553,Nagaland,9.5,39.6,34.9,41.6,28.0,15.6,12.9,71.8,68.4,90.1,98.1,85.8
554,Himachal Pradesh,70.3,84.2,83.2,49.9,31.3,21.3,19.9,100.0,94.1,87.0,96.5,94.0
555,Karnataka,90.9,91.7,91.0,43.9,36.6,23.8,16.2,100.0,94.3,88.8,97.9,83.8
556,Manipur,56.4,52.7,49.2,29.1,27.1,19.3,9.6,77.8,71.2,77.9,51.6,76.8
557,Uttar Pradesh,38.1,62.0,67.8,64.1,45.1,35.5,19.3,87.2,72.1,69.8,99.4,56.4
558,Rajasthan,64.9,83.3,85.1,61.6,39.1,31.7,11.5,92.9,94.0,83.6,99.9,66.3
559,Karnataka,74.3,90.9,91.4,45.6,27.3,25.4,24.9,100.0,91.0,92.3,95.7,82.9
560,Telangana,79.5,86.8,89.0,65.5,33.4,43.9,34.5,91.2,85.3,68.2,99.4,58.6
561,Karnataka,74.4,93.3,91.9,35.8,30.4,22.6,21.7,93.7,90.6,93.9,89.2,88.5
562,Jammu And Kashmir,92.2,91.5,92.6,80.7,28.4,15.3,11.3,100.0,100.0,80.5,96.4,70.9
563,Maharashtra,66.9,85.6,91.7,64.1,36.6,39.4,27.5,90.0,84.2,66.4,89.5,80.8
564,Karnataka,57.9,87.4,87.8,44.6,29.6,33.3,21.9,96.7,93.6,89.6,84.8,84.3
565,Telangana,76.3,93.2,91.5,61.7,22.2,26.2,24.7,95.0,89.2,84.5,98.4,66.3
566,Delhi,77.9,86.1,85.1,46.6,26.9,22.8,10.9,88.6,83.2,88.2,99.7,85.0
567,Gujarat,64.2,90.3,88.6,64.2,38.4,46.6,28.6,91.9,81.8,82.1,99.7,75.9
568,Madhya Pradesh,60.8,93.6,90.1,56.4,30.9,22.9,13.1,87.3,80.2,65.4,77.6,64.8
569,Telangana,70.4,93.8,90.5,64.3,36.1,37.9,19.0,93.0,79.0,74.3,99.0,60.1
570,Kerala,74.3,94.0,95.3,33.8,24.3,23.6,14.5,93.0,96.6,97.5,82.3,94.4
571,Telangana,70.4,88.6,88.7,64.5,29.1,30.1,24.9,85.4,74.2,77.9,99.8,63.5
572,West Bengal,88.4,74.8,82.5,66.6,28.9,25.4,18.3,96.6,89.5,73.2,95.2,73.6
573,Uttar Pradesh,41.0,81.3,75.2,49.5,28.6,27.5,24.3,94.6,93.5,83.3,99.9,64.2
574,West Bengal,57.8,51.5,68.4,79.2,36.9,46.3,29.4,93.2,88.2,29.2,87.6,61.0
575,West Bengal,76.4,83.2,89.1,78.7,31.9,30.2,22.8,96.7,92.6,79.0,99.7,74.3
576,Uttarakhand,62.0,80.8,80.5,33.6,24.9,15.3,12.4,98.7,93.9,82.7,95.4,83.8
577,Arunachal Pradesh,39.1,67.7,65.5,59.4,30.7,8.1,11.5,76.5,75.8,82.8,98.1,73.4
578,Arunachal Pradesh,30.4,61.4,60.6,36.7,24.5,16.2,15.1,86.6,57.5,87.7,99.1,76.1
579,Tamil Nadu,93.928,96.503,98.396,64.033,19.405,26.852,20.868,99.984,95.9,67.64,98.906,82.419
580,Rajasthan,30.0,72.9,76.2,55.3,33.9,24.0,15.6,81.0,72.5,66.0,97.6,63.2
581,Bihar,34.9,58.9,61.0,69.2,43.3,36.0,17.1,91.2,80.3,38.2,100.0,53.2
582,Jammu And Kashmir,85.1,90.9,88.8,69.9,33.0,15.8,18.6,95.7,90.9,86.8,98.5,78.4
583,Odisha,94.1,96.4,96.4,68.8,27.1,26.9,16.9,100.0,100.0,70.0,88.4,79.1
584,Rajasthan,66.2,84.5,88.1,59.6,33.1,28.2,18.1,88.7,77.2,66.2,90.9,55.2
585,Delhi,83.2,92.3,92.0,55.0,21.7,20.4,14.7,83.3,72.7,83.8,100.0,84.9
586,Arunachal Pradesh,34.0,56.4,52.9,27.2,30.4,12.0,12.5,70.0,64.5,91.8,99.8,70.9
587,Jammu And Kashmir,74.3,71.6,71.6,74.1,32.7,15.2,9.5,67.5,63.6,70.9,92.6,69.2
588,Assam,62.2,72.8,75.4,59.3,37.2,25.7,18.3,93.2,95.3,70.8,95.3,81.5
589,Madhya Pradesh,57.4,83.2,79.3,53.3,44.0,39.2,20.4,94.1,94.5,61.4,79.2,68.5
590,Madhya Pradesh,64.2,81.4,82.5,67.0,45.8,41.0,18.9,85.9,78.6,61.0,90.4,49.3
591,Manipur,56.4,52.7,49.2,29.1,27.1,19.3,9.6,77.8,71.2,77.9,51.6,76.8
592,Uttar Pradesh,44.7,82.1,80.3,52.5,35.0,26.3,10.9,81.8,72.4,69.4,100.0,66.0
593,Maharashtra,89.2,94.4,95.1,50.9,37.2,32.5,16.1,96.7,94.5,71.2,96.4,83.7
594,Chhattisgarh,49.5,72.6,69.7,60.2,40.9,34.1,19.4,89.8,80.3,78.9,94.8,73.4
595,Manipur,61.3,58.2,56.8,28.7,25.1,9.8,12.1,71.9,77.4,81.2,62.5,84.2
596,Jharkhand,37.4,63.9,61.0,71.5,38.5,44.0,32.1,87.4,76.5,55.2,68.6,55.3
597,Arunachal Pradesh,27.6,38.9,33.8,50.9,24.2,13.4,23.2,65.8,63.0,88.9,99.8,71.1
598,Rajasthan,52.9,94.0,93.0,54.9,29.0,31.8,24.9,91.9,81.1,46.3,88.6,53.5
599,Madhya Pradesh,61.3,83.7,83.6,56.1,31.4,44.0,27.4,88.2,81.0,73.8,97.0,59.5
600,Madhya Pradesh,54.7,79.9,74.6,76.5,34.6,31.6,15.4,87.3,84.1,84.7,89.6,40.8
601,Punjab,69.0,87.3,86.6,59.5,26.2,23.0,10.7,78.7,74.2,87.6,99.9,83.5
602,Madhya Pradesh,71.9,83.9,84.6,69.4,38.8,34.7,28.0,96.3,92.6,68.8,92.3,71.4
603,Odisha,81.1,90.6,90.5,48.8,34.2,35.2,23.3,100.0,96.8,52.4,64.4,68.5
604,Karnataka,59.4,89.2,87.7,49.9,23.1,21.0,17.6,96.2,94.3,94.5,81.5,90.3
605,Madhya Pradesh,60.4,97.5,88.9,49.0,18.0,31.3,26.4,87.47797252747252,80.58622527472527,61.9,98.0,68.2
606,Chhattisgarh,59.1,76.9,71.3,72.0,43.7,39.5,21.5,87.3,84.5,52.8,90.5,52.0
607,Manipur,38.8,44.9,44.8,20.6,27.1,16.0,11.6,53.2,49.8,81.4,50.9,86.9
608,Himachal Pradesh,56.3,88.7,85.9,57.7,28.0,32.0,19.4,95.2,83.9,73.3,98.6,94.4
609,Bihar,20.9,49.5,58.9,70.4,46.3,43.5,20.6,86.5,77.7,34.6,99.3,47.6
610,Kerala,65.7,89.2,85.1,22.9,20.1,20.4,14.4,83.3,79.3,99.2,98.4,99.7
611,Gujarat,79.8,93.6,92.0,60.2,50.5,42.3,20.9,95.6,82.5,73.1,99.4,71.1
612,Bihar,11.1,41.0,41.5,64.0,43.5,47.1,25.8,79.5,67.7,35.6,99.6,47.5
613,Uttar Pradesh,30.5,76.6,72.9,58.0,43.8,42.5,21.9,80.3,67.7,61.7,99.8,70.0
614,Uttar Pradesh,43.9,77.7,79.5,51.7,42.2,35.4,22.5,84.4,78.0,78.9,99.7,61.2
615,Tamil Nadu,89.5,91.4,94.5,46.9,32.4,21.5,9.5,95.5,90.8,80.1,98.7,83.9
616,Kerala,55.3,86.2,88.0,20.9,19.5,15.2,17.4,93.4,76.3,95.4,92.9,98.5
617,Chhattisgarh,70.4,84.3,83.7,59.8,30.5,28.9,17.9,95.9,89.0,89.8,99.1,82.7
618,Puducherry,88.3,95.0,98.3,56.1,25.5,19.7,15.3,95.9,92.1,84.3,99.9,88.8
619,Jharkhand,36.4,65.4,67.7,54.1,37.8,32.5,16.2,85.9,71.8,55.6,85.5,67.2
620,Uttar Pradesh,43.6,60.1,61.6,49.7,47.0,28.8,13.0,82.8,76.6,55.0,98.1,62.8
621,Odisha,84.2,92.5,92.2,59.0,20.4,18.9,14.2,94.3,90.4,60.2,92.3,80.1
622,Jharkhand,44.6,73.2,74.3,69.9,27.0,25.1,14.0,83.9,66.1,67.6,88.9,69.7
623,Meghalaya,63.4,42.9,38.7,53.8,51.4,27.6,10.4,86.4,80.5,89.6,85.3,85.9
624,Arunachal Pradesh,35.7,49.8,51.6,53.0,38.6,16.0,13.8,77.9,72.1,86.7,93.8,72.8
625,Uttar Pradesh,38.1,63.3,66.9,61.4,44.3,33.6,14.6,89.2,80.5,63.1,99.6,74.2
626,Mizoram,68.5,73.4,33.2,31.5,25.3,9.6,7.3,77.9,68.7,96.1,98.3,98.9
627,Uttar Pradesh,35.8,79.3,74.7,45.7,32.2,36.6,24.3,87.7,72.7,73.1,100.0,62.5
628,Odisha,52.9,86.3,81.2,63.6,36.7,45.9,28.5,88.0,86.2,54.4,80.1,58.6
629,Assam,33.9,57.0,63.3,73.8,46.2,35.3,20.2,84.2,74.7,72.5,95.3,75.8
630,Madhya Pradesh,62.2,93.3,87.5,68.9,38.4,35.3,20.7,94.5,87.9,76.7,88.7,65.8
631,Gujarat,94.7,98.2,99.6,72.6,36.8,43.6,29.0,95.0,95.0,80.1,97.4,84.1
632,Madhya Pradesh,64.2,86.9,86.5,56.4,27.5,34.9,19.7,89.8,84.5,56.6,80.0,67.7
633,Madhya Pradesh,46.4,75.8,78.8,57.0,40.3,32.3,16.2,78.6,68.3,40.6,81.0,61.6
634,Chhattisgarh,81.5,90.8,89.1,59.7,33.6,36.0,15.1,92.4,85.2,83.8,99.5,78.6
635,Maharashtra,66.6,82.4,85.1,60.5,37.4,38.9,25.8,94.0,78.6,69.0,92.4,76.5
636,Gujarat,77.8,90.0,86.4,67.3,35.5,34.0,17.5,82.7,69.1,86.4,98.7,81.5
637,Jharkhand,48.7,73.5,70.0,68.2,36.2,32.3,19.7,92.3,76.9,64.4,86.4,69.2
638,Rajasthan,47.3,75.2,82.8,64.6,26.9,24.2,22.0,77.5,62.5,71.2,92.5,55.7
639,Odisha,82.8,89.5,86.4,67.4,44.3,41.6,19.3,97.2,94.8,41.4,94.7,39.0
640,Assam,43.1,68.8,70.1,58.1,42.9,42.4,22.2,85.6,77.8,60.0,41.2,82.2
641,Bihar,25.8,46.4,48.2,64.0,49.9,47.8,23.9,83.0,67.3,32.2,100.0,43.7
642,Gujarat,80.7,90.8,87.7,50.9,44.4,30.3,18.5,81.8,77.1,74.3,98.2,73.1
643,Haryana,55.2,88.0,90.4,67.3,25.2,15.4,8.4,87.6,76.0,79.8,99.7,81.1
644,Assam,68.9,75.6,79.9,80.6,25.4,25.0,18.2,74.7,59.1,65.2,87.2,86.0
645,Jharkhand,36.0,69.9,66.5,77.4,41.9,46.2,23.0,91.4,80.4,52.8,93.0,53.5
646,Arunachal Pradesh,37.6,49.6,48.8,76.3,30.4,9.0,7.1,90.8,69.3,81.7,99.8,56.6
647,Maharashtra,78.6,89.7,92.2,33.7,31.7,29.5,23.7,86.2,85.6,85.6,90.9,87.2
648,Bihar,28.2,55.9,55.9,66.1,42.6,34.7,19.9,91.9,75.9,55.2,99.9,63.0
649,Maharashtra,80.688,90.987,96.458,60.079,31.15,27.454,22.424,0.0,0.0,60.317,99.914,93.138
650,Bihar,15.3,41.7,44.3,66.7,43.9,48.1,23.5,83.9,79.1,44.6,99.2,49.7
651,Maharashtra,66.2,90.0,89.2,65.2,36.9,35.6,23.7,93.0,91.1,74.3,91.6,87.5
652,Rajasthan,81.3,88.8,91.3,59.5,29.5,26.4,20.8,95.3,86.3,79.0,99.6,76.5
653,Kerala,91.2,95.0,95.9,39.6,25.3,21.4,12.6,97.3,94.4,98.9,93.2,95.9
654,Haryana,84.7,97.5,97.3,61.5,29.2,20.5,9.8,98.7,91.4,83.5,99.9,84.0
655,Madhya Pradesh,48.9,89.7,87.9,55.3,45.3,36.6,15.5,94.5,95.6,53.7,79.5,63.0
656,Chhattisgarh,58.9,93.0,94.3,45.4,37.9,27.3,12.0,96.9,96.9,80.3,97.9,66.2
657,Karnataka,79.4,91.5,89.7,44.7,29.0,34.4,23.2,98.0,98.1,85.4,94.6,79.8
658,Delhi,88.9,91.5,92.3,53.5,32.9,30.2,21.2,90.6,82.5,83.4,99.8,83.9
659,Rajasthan,74.0,85.2,89.4,57.2,30.0,29.1,19.6,91.1,83.1,56.3,95.7,56.9
660,Manipur,89.9,75.6,73.0,19.2,31.5,14.9,8.3,77.4,80.2,61.3,72.5,85.4
661,Madhya Pradesh,63.1,84.2,85.9,69.9,32.2,29.0,12.4,89.4,74.9,79.9,95.5,70.2
662,Delhi,67.1,86.9,91.4,54.7,36.1,19.0,8.4,89.7,76.0,76.8,99.8,82.3
663,Jharkhand,43.1,70.7,61.7,62.2,40.1,39.4,19.2,95.2,75.0,51.4,79.2,54.9
664,Uttar Pradesh,46.4,70.3,66.8,68.8,43.0,33.5,21.5,82.2,62.9,70.1,99.9,64.8
665,Telangana,72.7,89.1,89.6,64.9,32.5,36.7,31.8,96.9,87.9,65.6,95.1,58.9
666,Uttar Pradesh,62.8,67.5,65.9,39.5,45.1,36.1,19.5,79.1,71.7,80.2,99.0,66.8
667,Uttarakhand,75.3,82.4,84.2,45.6,20.9,19.1,10.1,86.2,76.0,83.9,99.0,85.8
668,Uttar Pradesh,35.4,71.5,67.9,61.2,47.8,37.9,18.2,80.5,71.1,52.5,99.7,53.4
669,Tripura,52.8,72.1,70.1,70.4,34.5,21.0,14.9,84.7,78.1,75.4,97.4,79.6
670,Tripura,41.5,59.7,62.9,64.8,47.0,24.7,16.6,85.7,60.7,67.8,83.2,80.5
671,Uttar Pradesh,45.7,71.1,64.8,42.0,46.6,34.8,18.7,81.9,77.8,64.2,96.6,55.3
672,Uttar Pradesh,31.7,76.3,73.7,45.4,35.8,33.1,19.9,85.7,78.7,60.9,98.7,63.3
673,Tamil Nadu,95.4,98.6,96.7,47.2,29.8,19.7,13.1,95.5,93.9,76.2,97.7,81.6
674,Tamil Nadu,83.4,80.2,86.5,59.7,29.2,23.7,14.4,100.0,81.4,59.8,97.4,84.1
675,Tripura,67.1,76.6,77.4,72.3,26.2,32.2,30.0,74.6,74.1,74.1,75.6,83.1
676,Tamil Nadu,88.2,94.9,95.8,52.2,26.4,21.6,17.7,96.5,96.5,78.6,93.9,84.1
677,Assam,46.9,61.4,67.0,72.5,22.6,19.7,14.8,83.0,70.1,68.7,92.1,79.6
678,Jharkhand,36.2,64.8,61.0,67.6,49.1,44.8,19.7,76.4,68.8,43.2,88.2,48.8
679,Madhya Pradesh,65.1,84.6,87.7,60.5,29.0,28.6,16.2,94.4,93.0,69.4,91.0,62.4
680,Uttar Pradesh,41.5,72.5,72.0,58.3,47.8,31.1,14.3,85.6,72.2,72.6,99.7,63.1
681,Uttar Pradesh,47.6,82.5,82.8,54.0,37.6,26.5,13.8,77.9,70.9,81.5,100.0,69.2
682,Punjab,49.4,84.3,83.2,63.5,36.6,22.7,12.1,89.3,85.3,85.4,99.3,67.4
683,Meghalaya,43.1,28.6,30.8,54.2,48.7,28.3,9.7,72.3,65.2,75.1,70.6,80.0
684,Madhya Pradesh,33.0,77.7,77.8,65.3,37.0,31.5,18.7,93.5,70.3,46.1,82.1,62.3
685,Odisha,77.5,88.5,89.0,73.5,28.4,34.3,27.3,100.0,100.0,69.9,86.2,66.7
686,Tamil Nadu,92.3,89.5,92.2,49.0,19.8,21.5,18.4,100.0,100.0,71.0,100.0,89.3
687,Punjab,52.4,88.5,82.4,57.4,22.1,10.8,10.3,91.9,77.4,79.2,98.6,88.7
688,Maharashtra,57.2,76.4,82.6,47.4,34.2,42.9,26.4,81.5,62.4,69.1,91.7,83.1
689,Madhya Pradesh,56.5,82.9,80.9,64.2,38.9,33.6,15.8,85.4,88.6,47.9,66.1,63.7
690,Madhya Pradesh,49.1,84.3,82.7,59.0,36.8,30.7,20.4,96.5,88.5,69.6,93.6,64.2
691,Delhi,86.2,82.6,85.9,50.1,38.7,21.8,8.8,91.6,86.4,89.5,98.2,83.8
692,Mizoram,63.333,72.601,51.899,31.565,27.302,13.129,12.018,92.547,87.658,98.298,98.58,97.743
693,Nagaland,4.4,29.5,30.2,28.5,37.1,34.2,24.6,53.3,47.6,92.0,90.4,77.8
694,Bihar,30.7,54.1,58.3,70.9,39.7,45.0,28.8,88.9,75.7,37.2,99.7,65.6
695,Bihar,29.3,71.5,72.0,56.9,41.2,48.7,32.9,96.8,91.3,47.1,100.0,67.6
696,Tamil Nadu,85.0,92.9,93.0,54.5,29.4,22.7,12.0,97.7,93.3,79.8,98.1,85.6
697,Bihar,20.3,51.1,57.3,61.4,54.2,40.8,16.2,78.4,70.4,50.7,99.7,51.7
698,Tripura,40.6,66.3,68.6,63.2,22.7,29.0,27.6,89.9,75.6,77.4,87.7,77.2
699,Odisha,73.8,92.4,91.8,74.1,25.5,21.8,15.9,96.5,81.3,47.4,92.0,75.8
700,Gujarat,72.5,84.1,82.8,55.5,37.3,26.4,17.3,96.9,95.0,81.7,97.0,82.8
701,Punjab,53.4,81.7,84.3,58.9,28.1,20.7,10.3,86.1,72.5,87.5,92.5,72.6
702,Madhya Pradesh,64.7,85.6,88.2,51.4,27.8,27.6,23.4,97.5,91.4,74.5,91.8,58.0
703,Punjab,56.5,90.1,88.5,49.7,19.4,11.2,11.9,89.4,74.0,86.0,99.6,80.2
704,Manipur,89.9,75.6,73.0,19.2,31.5,14.9,8.3,77.4,80.2,61.3,72.5,85.4
705,Madhya Pradesh,68.3,78.0,87.9,49.2,31.9,25.1,10.1,87.0,82.2,55.6,81.4,53.2
706,Madhya Pradesh,45.0,74.4,80.4,50.5,21.9,27.6,20.3,80.8,65.7,75.2,92.2,64.3
707,Uttar Pradesh,43.2,87.2,79.0,49.7,48.0,36.3,20.6,92.5,84.5,77.7,99.4,69.4
708,Bihar,27.4,66.9,68.3,66.0,39.6,45.3,33.2,90.5,75.0,52.4,99.8,68.1
709,Bihar,36.8,80.7,83.4,73.8,35.5,39.5,26.7,86.8,75.1,62.8,97.7,69.5
710,Maharashtra,86.8,91.5,93.7,67.3,35.7,35.4,30.0,100.0,100.0,62.4,83.0,79.4
711,Tamil Nadu,82.2,87.7,93.9,55.6,20.2,18.0,13.9,97.3,84.8,61.3,99.5,78.3
712,Gujarat,93.5,98.1,98.3,72.7,38.9,37.0,17.6,88.8,89.5,85.4,99.5,84.7
713,Punjab,36.5,84.3,83.6,66.0,35.9,20.2,9.5,83.1,71.1,81.8,97.3,69.4
714,Uttar Pradesh,44.5,76.8,74.5,55.0,31.1,29.2,17.8,83.5,76.7,63.6,100.0,76.2
715,Punjab,61.1,86.0,83.8,54.7,25.1,15.3,9.5,87.8,87.0,85.4,97.6,82.0
716,Uttar Pradesh,36.5,69.8,69.6,43.6,43.4,27.6,12.5,80.9,74.0,72.3,96.9,70.9
