index,2,73,74,39,33,34,80,97,overall_health_condition
605,Satara,81.7,94.5,95.1,20.2,28.0,78.7,87.2,0.4293942489347889
606,Kolhapur,81.8,95.2,91.5,33.6,34.7,82.0,90.7,0.8134983832002338
607,Jagitial,81.9,84.1,89.9,29.9,32.3,76.5,62.4,0.2026602984073075
608,Solapur,81.9,89.6,89.2,36.3,32.9,67.8,76.4,0.4618795286278282
609,Dakshina Kannada,82.0,83.5,83.5,25.1,26.4,97.1,92.7,0.5272053763573168
610,Cuddalore,82.2,87.7,93.9,20.2,18.0,61.3,78.3,-0.0442849942355688
611,Ernakulam,82.2,96.1,94.2,22.0,19.4,99.3,99.3,0.6994675468574212
612,Thrissur,82.4,95.2,88.4,22.0,17.3,99.5,99.4,0.6159948697482087
613,Bandipore,82.6,82.6,81.9,25.2,16.8,66.8,66.6,-0.2088063217972832
614,Jagatsinghapur,82.6,89.2,92.1,13.2,11.0,60.1,84.8,-0.1978228233533097
615,Howrah,82.7,70.7,79.8,27.5,27.3,72.9,80.5,0.0565202177363391
616,Ganjam,82.7,89.3,91.1,23.9,18.9,72.9,69.5,0.0354041569478621
617,Botad,82.7,85.4,86.9,32.2,32.3,72.0,71.8,0.3065377259082996
620,Maldah,82.8,61.6,67.9,40.5,35.3,62.0,72.3,0.0066398358184682
618,Y.S.R.,82.8,92.3,91.3,34.4,26.7,85.4,63.8,0.4140937706961027
619,Malkangiri,82.8,89.5,86.4,44.3,41.6,41.4,39.0,0.012844706518154
621,Kalahandi,82.9,94.0,90.1,33.0,33.6,64.4,61.8,0.2637312708923854
622,Gajapati,83.0,78.2,74.2,43.4,34.3,58.3,47.6,-0.0576415360317334
623,Raigad,83.1,93.0,92.9,35.8,34.1,74.8,79.2,0.6427653822473731
624,South East Delhi,83.2,92.3,92.0,21.7,20.4,83.8,84.9,0.3405443698824903
625,Virudhunagar,83.4,80.2,86.5,29.2,23.7,59.8,84.1,0.1200381600706726
626,Narmada,83.4,87.2,87.6,47.2,52.8,54.6,67.3,0.6642617853286187
627,Anugul,83.7,84.8,85.1,28.1,30.5,66.4,72.4,0.1467960995908201
628,Pathanamthitta,83.9,95.2,93.2,22.7,11.2,98.9,99.7,0.6013854044109108
629,Chamarajanagara,84.1,94.2,93.2,32.2,28.7,75.2,72.4,0.450726790866732
632,Kachchh,84.2,93.9,91.3,37.5,33.4,85.8,75.6,0.7286659169976403
630,Cuttack,84.2,92.5,92.2,20.4,18.9,60.2,80.1,0.0293219175561654
631,Kanniyakumari,84.2,86.0,88.2,17.3,14.5,96.2,97.7,0.3612349642466795
633,South District,84.5,83.1,81.1,24.8,7.2,91.7,90.5,0.1879554192721573
634,Karnal,84.7,97.5,97.3,29.2,20.5,83.5,84.0,0.5775684967520571
635,Tenkasi,84.935,92.929,93.063,29.263,22.674,79.794,85.644,0.5102422849904377
636,Mahe,85.0,96.8,93.6,48.2,32.6,99.8,99.6,1.3882276238734264
637,Salem,85.0,92.9,96.0,23.6,20.8,64.5,81.6,0.2154183290622698
638,Tirunelveli,85.0,92.9,93.0,29.4,22.7,79.8,85.6,0.5122874526907224
639,Srinagar,85.1,90.9,88.8,33.0,15.8,86.8,78.4,0.4131935187629758
640,Sirmaur,85.2,88.7,85.5,28.6,24.2,84.3,84.9,0.4438048544544436
641,Dharwad,85.2,98.0,95.5,45.2,40.4,79.3,81.8,1.0606881613012786
642,Rayagada,85.3,69.7,70.4,43.6,39.8,50.5,42.0,-0.2234142771767263
643,Shimla,85.3,91.6,91.2,27.1,14.9,87.3,93.4,0.5042626952592334
644,Thiruvallur,85.4,90.3,95.2,18.1,20.6,75.6,83.6,0.2086898947813237
645,South Delhi,85.6,82.9,81.3,33.4,18.9,89.5,86.1,0.4349652154154166
646,Mysuru,85.7,93.5,88.6,27.5,28.2,86.4,78.9,0.5030141892163315
647,South Andaman,85.9,88.1,89.8,21.1,17.4,89.3,86.7,0.3219146636970351
648,North East Delhi,86.2,82.6,85.9,38.7,21.8,89.5,83.8,0.586336006122822
649,Palghar,86.3,97.0,96.5,33.0,37.1,75.1,77.6,0.7090022895590254
650,Poonch,86.4,81.7,78.9,25.9,18.8,66.7,79.3,-0.0279348439346343
651,Gadchiroli,86.8,91.5,93.7,35.7,35.4,62.4,79.4,0.5631124396139545
652,Shopian,86.8,84.5,83.0,22.0,33.5,86.5,80.8,0.362090473318722
653,Pondicherry,87.0,92.1,95.0,17.0,13.1,84.6,90.1,0.2801415029844306
654,Jiribam,87.1,85.4,81.0,18.4,14.4,59.5,90.0,-0.1046812766752485
655,Imphal East,87.1,85.4,81.0,18.4,14.4,59.5,90.0,-0.1046812766752485
656,South 24 Parganas,87.5,67.0,70.8,36.7,32.2,70.1,85.6,0.243538929364215
657,Chennai,87.686,93.315,96.044,19.945,21.435,85.993,91.36,0.4977393565468334
658,Nabarangapur,87.7,89.3,88.7,44.1,46.6,44.1,38.5,0.1481920919142799
659,Sonepur,87.8,93.1,93.6,29.6,34.5,66.7,76.1,0.4617467604201215
660,Kargil,88.0,78.3,74.7,36.5,21.8,42.3,77.2,-0.1056964941010817
661,Ramanathapuram,88.2,94.9,95.8,26.4,21.6,78.6,84.1,0.4815568996365281
662,Solan,88.2,85.9,88.7,32.3,26.7,81.8,91.0,0.6166768087319716
663,Karaikal,88.3,95.0,98.3,25.5,19.7,84.3,88.8,0.5734332577194738
664,Alipurduar,88.4,74.8,82.5,28.9,25.4,73.2,73.6,0.0855019461058184
665,Jalpaiguri,88.4,74.8,82.5,28.9,25.4,73.2,73.6,0.0855019461058184
666,Panch Mahals,88.7,88.0,89.2,47.1,51.9,58.9,71.7,0.8044356744670469
667,Ramanagara,88.7,87.0,84.8,15.6,19.8,89.6,82.7,0.1714579795621015
668,Shahdara,88.9,91.5,92.3,32.9,30.2,83.4,83.9,0.6970837523305893
669,Sambalpur,89.0,90.5,94.1,40.7,36.3,62.4,71.1,0.5790986030872268
670,Kupwara,89.2,90.5,89.6,24.9,25.5,67.7,76.0,0.2143543983496378
671,Osmanabad,89.2,94.4,95.1,37.2,32.5,71.2,83.7,0.7458220619727025
672,Madurai,89.5,91.4,94.5,32.4,21.5,80.1,83.9,0.5666215148223837
673,East Delhi,89.7,90.0,88.4,35.2,29.9,78.0,83.0,0.6306733135831933
676,North 24 Parganas,89.9,87.8,92.4,32.4,23.6,80.4,85.5,0.5642042364807882
674,Kakching,89.9,75.6,73.0,31.5,14.9,61.3,85.4,-0.0405835092922454
675,Thoubal,89.9,75.6,73.0,31.5,14.9,61.3,85.4,-0.0405835092922454
677,Coimbatore,90.038,95.345,98.491,23.052,18.57,78.571,89.296,0.4832128589967931
678,Mandya,90.1,95.5,95.1,24.3,16.7,86.7,78.3,0.3998334545457671
679,The Dangs,90.2,80.1,80.1,37.6,53.1,71.7,68.9,0.5821382308886106
680,Nayagarh,90.3,96.2,96.1,20.0,20.2,67.1,80.4,0.2235689753578012
681,Malappuram,90.4,96.9,95.1,29.4,21.4,99.9,99.2,0.9436153920892044
682,Tiruchirappalli,90.5,97.6,94.6,27.6,27.4,67.1,83.6,0.4983194404416684
683,Chikkaballapura,90.5,91.2,90.5,31.3,25.2,84.9,76.3,0.5190303448079203
684,Diu,90.7,93.0,93.1,33.9,28.5,89.7,90.8,0.8697914940923406
685,Kolar,90.9,95.7,95.0,31.1,15.7,89.2,78.3,0.5435703239050269
686,Dadra and Nagar Haveli,90.9,92.2,91.9,42.4,42.1,63.1,72.8,0.7240867625686584
687,Bengaluru Rural,90.9,91.7,91.0,36.6,23.8,88.8,83.8,0.7371627298492704
688,Sivaganga,90.932,89.153,92.552,27.51,28.327,74.459,85.283,0.4988731183445765
689,Tapi,91.0,90.0,89.9,41.7,51.8,70.2,72.0,0.8556020456283728
690,South West Delhi,91.0,92.4,88.3,27.1,16.8,86.2,87.5,0.472672117462475
691,Khordha,91.0,95.4,93.6,17.1,16.9,73.2,84.9,0.2123403946367383
692,Kasaragod,91.2,95.0,95.9,25.3,21.4,98.9,95.9,0.8131143659915157
693,North Goa,91.3,93.1,95.9,24.2,25.8,87.7,92.4,0.6850752585676073
694,Ariyalur,91.4,95.7,96.2,25.3,20.1,54.6,74.6,0.1384838959837287
695,Pudukkottai,91.6,95.4,94.5,32.2,21.6,55.2,81.1,0.3521614412399464
696,Kozhikode,91.8,91.0,89.0,21.3,18.9,99.6,99.1,0.6539550569109088
697,Porbandar,92.1,97.6,95.6,18.2,25.5,85.7,84.3,0.50280036051694
698,Perambalur,92.2,90.1,92.6,29.1,22.3,57.4,81.1,0.2592235003576003
699,Kulgam,92.2,91.5,92.6,28.4,15.3,80.5,70.9,0.2651939407773146
700,Thiruvarur,92.3,89.5,92.2,19.8,21.5,71.0,89.3,0.2923263063528454
701,The Nilgiris,92.37,91.702,91.313,26.502,22.948,83.327,89.11,0.5636796248113779
702,Valsad,92.5,95.0,93.2,37.8,34.8,85.3,82.9,0.9231741548791768
703,Amreli,92.6,87.0,85.9,35.3,30.6,73.3,77.2,0.4979468594789809
704,Krishnagiri,93.1,95.5,94.0,29.0,19.3,75.9,78.6,0.4352517971141628
705,Nagapattinam,93.1,91.9,92.4,32.3,24.3,69.6,87.8,0.5614490809602738
706,Mayiladuthurai,93.1,91.9,92.4,32.3,24.3,69.6,87.8,0.5614490809602738
707,Imphal West,93.4,90.8,91.7,15.6,10.2,58.7,92.5,0.0061593065943116
708,Surat,93.4,96.7,95.3,36.1,32.5,82.0,84.2,0.88829988043759
709,Rajkot,93.5,98.1,98.3,38.9,37.0,85.4,84.7,1.078132343125554
710,Tiruppur,93.5,98.4,99.3,21.5,23.1,75.9,87.1,0.525195159959548
711,Thanjavur,93.672,93.753,97.053,19.681,21.966,79.547,83.815,0.4070768021797575
712,Erode,93.928,96.503,98.396,19.405,26.852,67.64,82.419,0.3782489575016461
713,Jharsuguda,94.1,96.4,96.4,27.1,26.9,70.0,79.1,0.4870433525506108
714,Wayanad,94.2,95.9,97.2,31.3,22.5,97.6,93.7,0.9431408998211572
715,Dharmapuri,94.5,98.0,95.9,28.7,23.2,72.4,79.0,0.5043393401588192
716,Navsari,94.7,98.2,99.6,36.8,43.6,80.1,84.1,1.0895101371674212
719,Kallakurichi,94.9,88.1,94.0,23.9,20.5,53.8,75.4,0.0503132409482613
717,Viluppuram,94.9,88.1,94.0,23.9,20.5,53.8,75.4,0.0503132409482613
718,Puri,94.9,93.9,92.4,13.8,11.3,67.3,86.4,0.0435925348342679
720,Vellore,95.4,98.6,96.7,29.8,19.7,76.2,81.6,0.5654636353829635
721,Jammu,95.4,92.2,86.0,27.0,17.6,81.2,91.5,0.4914928008105852
722,Ranipet,95.4,98.6,96.7,29.8,19.7,76.2,81.6,0.5654636353829635
723,Tirupathur,95.4,98.6,96.7,29.8,19.7,76.2,81.6,0.5654636353829635
724,Balangir,95.4,96.5,94.0,32.7,37.6,66.3,68.1,0.5542416142144693
725,Karur,95.7,96.4,91.9,33.6,36.3,63.6,78.2,0.6308742694578986
726,South Goa,96.0,99.5,98.0,28.3,21.0,88.2,93.8,0.8368617323646552
728,Samba,96.2,92.3,87.6,24.5,15.5,78.8,84.8,0.3369066214290647
729,Dindigul,96.2,95.3,96.2,27.1,28.4,61.001,78.2,0.4140585269455363
727,Pulwama,96.2,95.0,93.7,22.4,20.2,91.6,76.6,0.4633711479910122
730,Tiruvannamalai,97.7,98.1,98.6,30.6,25.0,61.7,79.8,0.5205817707281762
731,Namakkal,97.8,94.8,89.9,25.2,15.7,75.2,87.7,0.4101536121340059
732,Theni,98.662,97.095,97.805,20.194,18.863,74.347,85.674,0.4259579521072412
